GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTYA,COUSUBA,PLACEA,AIANHHA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,NAME_E,I25E001,NAME_M,I25M001
"G22000102","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"00102","79500US2200102","PUMA5 00102, Louisiana",45422,"PUMA5 00102, Louisiana",3094
"G22000200","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"00200","79500US2200200","PUMA5 00200, Louisiana",44097,"PUMA5 00200, Louisiana",4543
"G22000300","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"00300","79500US2200300","PUMA5 00300, Louisiana",33934,"PUMA5 00300, Louisiana",2276
"G22000400","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"00400","79500US2200400","PUMA5 00400, Louisiana",37449,"PUMA5 00400, Louisiana",3619
"G22000500","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"00500","79500US2200500","PUMA5 00500, Louisiana",33054,"PUMA5 00500, Louisiana",2478
"G22000600","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"00600","79500US2200600","PUMA5 00600, Louisiana",32481,"PUMA5 00600, Louisiana",3636
"G22000700","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"00700","79500US2200700","PUMA5 00700, Louisiana",40377,"PUMA5 00700, Louisiana",2986
"G22000800","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"00800","79500US2200800","PUMA5 00800, Louisiana",42567,"PUMA5 00800, Louisiana",2769
"G22000900","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"00900","79500US2200900","PUMA5 00900, Louisiana",39830,"PUMA5 00900, Louisiana",2523
"G22001000","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01000","79500US2201000","PUMA5 01000, Louisiana",43852,"PUMA5 01000, Louisiana",5037
"G22001100","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01100","79500US2201100","PUMA5 01100, Louisiana",46540,"PUMA5 01100, Louisiana",3838
"G22001200","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01200","79500US2201200","PUMA5 01200, Louisiana",33411,"PUMA5 01200, Louisiana",3248
"G22001300","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01300","79500US2201300","PUMA5 01300, Louisiana",41939,"PUMA5 01300, Louisiana",3348
"G22001401","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01401","79500US2201401","PUMA5 01401, Louisiana",53486,"PUMA5 01401, Louisiana",4761
"G22001402","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01402","79500US2201402","PUMA5 01402, Louisiana",62594,"PUMA5 01402, Louisiana",3605
"G22001501","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01501","79500US2201501","PUMA5 01501, Louisiana",25540,"PUMA5 01501, Louisiana",2546
"G22001502","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01502","79500US2201502","PUMA5 01502, Louisiana",42161,"PUMA5 01502, Louisiana",3318
"G22001600","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01600","79500US2201600","PUMA5 01600, Louisiana",55498,"PUMA5 01600, Louisiana",4202
"G22001700","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01700","79500US2201700","PUMA5 01700, Louisiana",37390,"PUMA5 01700, Louisiana",3977
"G22001801","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01801","79500US2201801","PUMA5 01801, Louisiana",33277,"PUMA5 01801, Louisiana",5845
"G22001802","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01802","79500US2201802","PUMA5 01802, Louisiana",42978,"PUMA5 01802, Louisiana",3977
"G22001803","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01803","79500US2201803","PUMA5 01803, Louisiana",32048,"PUMA5 01803, Louisiana",3516
"G22001804","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01804","79500US2201804","PUMA5 01804, Louisiana",41113,"PUMA5 01804, Louisiana",3312
"G22001901","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01901","79500US2201901","PUMA5 01901, Louisiana",46313,"PUMA5 01901, Louisiana",2359
"G22001902","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01902","79500US2201902","PUMA5 01902, Louisiana",50479,"PUMA5 01902, Louisiana",3149
"G22001903","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01903","79500US2201903","PUMA5 01903, Louisiana",39564,"PUMA5 01903, Louisiana",3268
"G22001904","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01904","79500US2201904","PUMA5 01904, Louisiana",46834,"PUMA5 01904, Louisiana",4175
"G22001905","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"01905","79500US2201905","PUMA5 01905, Louisiana",46947,"PUMA5 01905, Louisiana",6296
"G22002001","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"02001","79500US2202001","PUMA5 02001, Louisiana",54028,"PUMA5 02001, Louisiana",6400
"G22002002","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"02002","79500US2202002","PUMA5 02002, Louisiana",51563,"PUMA5 02002, Louisiana",3360
"G22002100","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"02100","79500US2202100","PUMA5 02100, Louisiana",46704,"PUMA5 02100, Louisiana",3558
"G22002200","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"02200","79500US2202200","PUMA5 02200, Louisiana",48583,"PUMA5 02200, Louisiana",6660
"G22002300","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"02300","79500US2202300","PUMA5 02300, Louisiana",40374,"PUMA5 02300, Louisiana",2778
"G22002400","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"02400","79500US2202400","PUMA5 02400, Louisiana",50596,"PUMA5 02400, Louisiana",2866
"G22002500","2010","LA",,,"Louisiana","22",,,,,,,,,,,,,,,,,,"02500","79500US2202500","PUMA5 02500, Louisiana",45116,"PUMA5 02500, Louisiana",5128
"G23000100","2010","ME",,,"Maine","23",,,,,,,,,,,,,,,,,,"00100","79500US2300100","PUMA5 00100, Maine",55010,"PUMA5 00100, Maine",3670
"G23000200","2010","ME",,,"Maine","23",,,,,,,,,,,,,,,,,,"00200","79500US2300200","PUMA5 00200, Maine",47748,"PUMA5 00200, Maine",5440
"G23000300","2010","ME",,,"Maine","23",,,,,,,,,,,,,,,,,,"00300","79500US2300300","PUMA5 00300, Maine",64721,"PUMA5 00300, Maine",2711
"G23000400","2010","ME",,,"Maine","23",,,,,,,,,,,,,,,,,,"00400","79500US2300400","PUMA5 00400, Maine",51491,"PUMA5 00400, Maine",2654
"G23000500","2010","ME",,,"Maine","23",,,,,,,,,,,,,,,,,,"00500","79500US2300500","PUMA5 00500, Maine",39124,"PUMA5 00500, Maine",3658
"G23000600","2010","ME",,,"Maine","23",,,,,,,,,,,,,,,,,,"00600","79500US2300600","PUMA5 00600, Maine",44964,"PUMA5 00600, Maine",3781
"G23000700","2010","ME",,,"Maine","23",,,,,,,,,,,,,,,,,,"00700","79500US2300700","PUMA5 00700, Maine",41190,"PUMA5 00700, Maine",3303
"G23000800","2010","ME",,,"Maine","23",,,,,,,,,,,,,,,,,,"00800","79500US2300800","PUMA5 00800, Maine",37220,"PUMA5 00800, Maine",2116
"G23000900","2010","ME",,,"Maine","23",,,,,,,,,,,,,,,,,,"00900","79500US2300900","PUMA5 00900, Maine",41829,"PUMA5 00900, Maine",1970
"G23001000","2010","ME",,,"Maine","23",,,,,,,,,,,,,,,,,,"01000","79500US2301000","PUMA5 01000, Maine",35687,"PUMA5 01000, Maine",2112
"G24000100","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00100","79500US2400100","PUMA5 00100, Maryland",39175,"PUMA5 00100, Maryland",4555
"G24000200","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00200","79500US2400200","PUMA5 00200, Maryland",52857,"PUMA5 00200, Maryland",4586
"G24000300","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00300","79500US2400300","PUMA5 00300, Maryland",82183,"PUMA5 00300, Maryland",5343
"G24000400","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00400","79500US2400400","PUMA5 00400, Maryland",82077,"PUMA5 00400, Maryland",4295
"G24000501","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00501","79500US2400501","PUMA5 00501, Maryland",85072,"PUMA5 00501, Maryland",6452
"G24000502","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00502","79500US2400502","PUMA5 00502, Maryland",66049,"PUMA5 00502, Maryland",4858
"G24000503","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00503","79500US2400503","PUMA5 00503, Maryland",66948,"PUMA5 00503, Maryland",5070
"G24000504","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00504","79500US2400504","PUMA5 00504, Maryland",59601,"PUMA5 00504, Maryland",4324
"G24000505","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00505","79500US2400505","PUMA5 00505, Maryland",63455,"PUMA5 00505, Maryland",4911
"G24000506","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00506","79500US2400506","PUMA5 00506, Maryland",50525,"PUMA5 00506, Maryland",2079
"G24000507","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00507","79500US2400507","PUMA5 00507, Maryland",58840,"PUMA5 00507, Maryland",5545
"G24000601","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00601","79500US2400601","PUMA5 00601, Maryland",84238,"PUMA5 00601, Maryland",6386
"G24000602","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00602","79500US2400602","PUMA5 00602, Maryland",62387,"PUMA5 00602, Maryland",4500
"G24000700","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00700","79500US2400700","PUMA5 00700, Maryland",59655,"PUMA5 00700, Maryland",5551
"G24000801","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00801","79500US2400801","PUMA5 00801, Maryland",35118,"PUMA5 00801, Maryland",3630
"G24000802","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00802","79500US2400802","PUMA5 00802, Maryland",43402,"PUMA5 00802, Maryland",5614
"G24000803","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00803","79500US2400803","PUMA5 00803, Maryland",44992,"PUMA5 00803, Maryland",5204
"G24000804","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00804","79500US2400804","PUMA5 00804, Maryland",38336,"PUMA5 00804, Maryland",3399
"G24000805","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00805","79500US2400805","PUMA5 00805, Maryland",23611,"PUMA5 00805, Maryland",3780
"G24000806","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00806","79500US2400806","PUMA5 00806, Maryland",44028,"PUMA5 00806, Maryland",4000
"G24000901","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00901","79500US2400901","PUMA5 00901, Maryland",123092,"PUMA5 00901, Maryland",7853
"G24000902","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"00902","79500US2400902","PUMA5 00902, Maryland",91515,"PUMA5 00902, Maryland",8469
"G24001001","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01001","79500US2401001","PUMA5 01001, Maryland",120794,"PUMA5 01001, Maryland",6869
"G24001002","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01002","79500US2401002","PUMA5 01002, Maryland",79320,"PUMA5 01002, Maryland",6135
"G24001003","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01003","79500US2401003","PUMA5 01003, Maryland",90166,"PUMA5 01003, Maryland",4286
"G24001004","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01004","79500US2401004","PUMA5 01004, Maryland",120989,"PUMA5 01004, Maryland",3955
"G24001005","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01005","79500US2401005","PUMA5 01005, Maryland",73658,"PUMA5 01005, Maryland",5239
"G24001006","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01006","79500US2401006","PUMA5 01006, Maryland",79586,"PUMA5 01006, Maryland",9550
"G24001007","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01007","79500US2401007","PUMA5 01007, Maryland",65116,"PUMA5 01007, Maryland",3636
"G24001101","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01101","79500US2401101","PUMA5 01101, Maryland",50691,"PUMA5 01101, Maryland",2709
"G24001102","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01102","79500US2401102","PUMA5 01102, Maryland",70674,"PUMA5 01102, Maryland",4170
"G24001103","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01103","79500US2401103","PUMA5 01103, Maryland",57079,"PUMA5 01103, Maryland",4491
"G24001104","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01104","79500US2401104","PUMA5 01104, Maryland",60727,"PUMA5 01104, Maryland",6700
"G24001105","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01105","79500US2401105","PUMA5 01105, Maryland",100011,"PUMA5 01105, Maryland",3324
"G24001106","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01106","79500US2401106","PUMA5 01106, Maryland",87703,"PUMA5 01106, Maryland",5908
"G24001107","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01107","79500US2401107","PUMA5 01107, Maryland",56318,"PUMA5 01107, Maryland",3213
"G24001201","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01201","79500US2401201","PUMA5 01201, Maryland",90621,"PUMA5 01201, Maryland",5801
"G24001202","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01202","79500US2401202","PUMA5 01202, Maryland",66839,"PUMA5 01202, Maryland",2796
"G24001203","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01203","79500US2401203","PUMA5 01203, Maryland",92490,"PUMA5 01203, Maryland",5753
"G24001204","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01204","79500US2401204","PUMA5 01204, Maryland",77619,"PUMA5 01204, Maryland",8122
"G24001300","2010","MD",,,"Maryland","24",,,,,,,,,,,,,,,,,,"01300","79500US2401300","PUMA5 01300, Maryland",59445,"PUMA5 01300, Maryland",2544
